id_velov,year,month,day,hour,minute,bikes,bike_stands,departure30min,arrival30min
velov-10054,2021,12,3,18,30,6,18,4,0
velov-10054,2021,12,3,19,0,9,15,0,3
velov-10054,2021,12,3,19,30,7,17,3,1
velov-10054,2021,12,3,20,0,7,17,0,0
velov-10054,2021,12,3,20,30,7,17,0,0
velov-10054,2021,12,3,21,0,5,19,1,0
velov-10054,2021,12,3,21,30,5,19,0,0
velov-10054,2021,12,3,22,0,2,22,3,0
velov-10054,2021,12,3,22,30,2,22,0,0
velov-10054,2021,12,3,23,0,2,22,0,0
velov-10054,2021,12,3,23,30,2,22,0,0
velov-10054,2021,12,4,0,0,2,22,0,0
velov-10054,2021,12,4,0,0,2,22,0,0
velov-10054,2021,12,4,0,30,2,22,0,0
velov-10054,2021,12,4,1,0,2,22,0,0
velov-10054,2021,12,4,1,30,0,24,2,0
velov-10054,2021,12,4,2,0,0,24,0,0
velov-10054,2021,12,4,2,30,0,24,0,0
velov-10054,2021,12,4,3,0,0,24,0,0
velov-10054,2021,12,4,3,30,0,24,0,0
velov-10054,2021,12,4,4,0,0,24,0,0
velov-10054,2021,12,4,4,30,0,24,0,0
velov-10054,2021,12,4,5,0,0,24,0,0
velov-10054,2021,12,4,5,30,0,24,0,0
velov-10054,2021,12,4,6,0,1,23,0,0
velov-10054,2021,12,4,6,30,1,23,0,0
velov-10054,2021,12,4,7,0,1,23,0,0
velov-10054,2021,12,4,7,30,1,23,0,0
velov-10054,2021,12,4,8,0,0,24,1,0
velov-10054,2021,12,4,8,30,0,24,0,0
velov-10054,2021,12,4,9,0,0,24,0,0
velov-10054,2021,12,4,9,30,2,22,0,1
velov-10054,2021,12,4,10,0,4,20,0,1
velov-10054,2021,12,4,10,30,6,18,0,2
velov-10054,2021,12,4,11,0,5,19,1,0
velov-10054,2021,12,4,11,30,5,19,2,1
velov-10054,2021,12,4,12,0,5,19,0,0
velov-10054,2021,12,4,12,30,2,22,3,0
velov-10054,2021,12,4,13,0,2,21,0,0
velov-10054,2021,12,4,13,30,5,18,0,3
velov-10054,2021,12,4,14,0,8,15,0,2
velov-10054,2021,12,4,14,30,7,16,1,0
velov-10054,2021,12,4,15,0,6,17,1,0
velov-10054,2021,12,4,15,30,8,15,1,3
velov-10054,2021,12,4,16,0,8,15,1,1
velov-10054,2021,12,4,16,30,7,16,1,0
velov-10054,2021,12,4,17,0,8,15,1,2
velov-10054,2021,12,4,17,30,7,16,2,1
velov-10054,2021,12,4,18,0,9,14,0,2
velov-10054,2021,12,4,18,30,8,15,1,0
velov-10054,2021,12,4,19,0,7,17,1,0
velov-10054,2021,12,4,19,30,6,18,1,0
velov-10054,2021,12,4,20,0,5,19,1,0
velov-10054,2021,12,4,20,30,7,17,0,2
velov-10054,2021,12,4,21,0,8,16,0,0
velov-10054,2021,12,4,21,30,8,16,0,0
velov-10054,2021,12,4,22,0,8,16,0,0
velov-10054,2021,12,4,22,30,8,16,0,0
velov-10054,2021,12,4,23,0,8,16,0,0
velov-10054,2021,12,4,23,30,8,16,0,0
velov-10054,2021,12,5,0,0,8,16,0,0
velov-10054,2021,12,5,0,0,8,16,0,0
velov-10054,2021,12,5,0,30,8,16,0,0
velov-10054,2021,12,5,1,0,7,17,1,0
velov-10054,2021,12,5,1,30,7,17,0,0
velov-10054,2021,12,5,2,0,7,17,0,0
velov-10054,2021,12,5,2,30,7,17,0,0
velov-10054,2021,12,5,3,0,7,17,0,0
velov-10054,2021,12,5,3,30,7,17,0,0
velov-10054,2021,12,5,4,0,7,17,0,0
velov-10054,2021,12,5,4,30,8,16,0,1
velov-10054,2021,12,5,5,0,8,16,0,0
velov-10054,2021,12,5,5,30,8,16,0,0
velov-10054,2021,12,5,6,0,9,15,0,0
velov-10054,2021,12,5,6,30,9,15,0,0
velov-10054,2021,12,5,7,0,9,15,0,0
velov-10054,2021,12,5,7,30,9,15,0,0
velov-10054,2021,12,5,8,0,9,15,0,0
velov-10054,2021,12,5,8,30,9,15,0,0
velov-10054,2021,12,5,9,0,11,13,0,2
velov-10054,2021,12,5,9,30,17,7,0,6
velov-10054,2021,12,5,10,0,17,7,0,0
velov-10054,2021,12,5,10,30,18,6,1,2
velov-10054,2021,12,5,11,0,23,1,0,7
velov-10054,2021,12,5,11,30,23,1,0,0
velov-10054,2021,12,5,12,0,21,3,2,0
velov-10054,2021,12,5,12,30,21,3,0,0
velov-10054,2021,12,5,13,0,20,4,3,0
velov-10054,2021,12,5,13,30,20,4,0,0
velov-10054,2021,12,5,14,0,20,4,0,0
velov-10054,2021,12,5,14,30,21,3,0,0
velov-10054,2021,12,5,15,0,21,3,0,0
velov-10054,2021,12,5,15,30,22,2,1,2
velov-10054,2021,12,5,16,0,23,1,0,0
velov-10054,2021,12,5,16,30,21,3,2,0
velov-10054,2021,12,5,17,0,19,5,2,0
velov-10054,2021,12,5,17,30,19,5,0,0
velov-10054,2021,12,5,18,0,18,6,1,0
velov-10054,2021,12,5,18,30,18,6,0,0
velov-10054,2021,12,5,19,0,18,6,0,0
velov-10054,2021,12,5,19,30,19,5,0,1
velov-10054,2021,12,5,20,0,19,5,0,0
velov-10054,2021,12,5,20,30,19,5,0,0
velov-10054,2021,12,5,21,0,19,5,0,0
velov-10054,2021,12,5,21,30,19,5,0,0
velov-10054,2021,12,5,22,0,19,5,0,0
velov-10054,2021,12,5,22,30,19,5,0,0
velov-10054,2021,12,5,23,0,19,5,0,0
velov-10054,2021,12,5,23,30,19,5,0,0
velov-10054,2021,12,6,0,0,19,5,0,0
velov-10054,2021,12,6,0,0,19,5,0,0
velov-10054,2021,12,6,0,30,19,5,0,0
velov-10054,2021,12,6,1,0,19,5,0,0
velov-10054,2021,12,6,1,30,19,5,0,0
velov-10054,2021,12,6,2,0,19,5,0,0
velov-10054,2021,12,6,2,30,19,5,0,0
velov-10054,2021,12,6,3,0,19,5,0,0
velov-10054,2021,12,6,3,30,19,5,0,0
velov-10054,2021,12,6,4,0,19,5,0,0
velov-10054,2021,12,6,4,30,19,5,0,0
velov-10054,2021,12,6,5,0,19,5,0,0
velov-10054,2021,12,6,5,30,19,5,0,0
velov-10054,2021,12,6,6,0,20,4,0,1
velov-10054,2021,12,6,6,30,20,4,0,0
velov-10054,2021,12,6,7,0,23,1,0,1
velov-10054,2021,12,6,7,30,8,16,16,1
velov-10054,2021,12,6,8,0,18,6,0,9
velov-10054,2021,12,6,8,30,23,1,0,2
velov-10054,2021,12,6,9,0,23,1,1,1
velov-10054,2021,12,6,9,30,22,2,1,0
velov-10054,2021,12,6,10,0,22,2,0,0
velov-10054,2021,12,6,10,30,23,1,0,0
velov-10054,2021,12,6,11,0,23,1,0,0
velov-10054,2021,12,6,11,30,23,1,0,1
velov-10054,2021,12,6,12,0,20,4,3,0
velov-10054,2021,12,6,12,30,19,5,2,0
velov-10054,2021,12,6,13,0,19,5,1,1
velov-10054,2021,12,6,13,30,21,3,0,2
velov-10054,2021,12,6,14,0,23,1,1,3
velov-10054,2021,12,6,14,30,21,3,2,1
velov-10054,2021,12,6,15,0,23,1,0,1
velov-10054,2021,12,6,15,30,23,1,2,2
velov-10054,2021,12,6,16,0,21,3,2,0
velov-10054,2021,12,6,16,30,19,5,3,1
velov-10054,2021,12,6,17,0,9,15,9,0
velov-10054,2021,12,6,17,30,3,21,7,0
velov-10054,2021,12,6,18,0,3,21,1,4
velov-10054,2021,12,6,18,30,0,24,2,0
velov-10054,2021,12,6,19,0,0,24,0,0
velov-10054,2021,12,6,19,30,1,23,0,1
velov-10054,2021,12,6,20,0,2,22,0,1
velov-10054,2021,12,6,20,30,5,19,0,3
velov-10054,2021,12,6,21,0,5,19,0,0
velov-10054,2021,12,6,21,30,2,22,3,0
velov-10054,2021,12,6,22,0,2,22,1,0
velov-10054,2021,12,6,22,30,1,23,1,0
velov-10054,2021,12,6,23,0,1,23,0,0
velov-10054,2021,12,6,23,30,1,23,0,0
velov-10054,2021,12,7,0,0,1,23,0,0
velov-10054,2021,12,7,0,0,1,23,0,0
velov-10054,2021,12,7,0,30,1,23,0,0
velov-10054,2021,12,7,1,0,1,23,0,0
velov-10054,2021,12,7,1,30,1,23,0,0
velov-10054,2021,12,7,2,0,1,23,0,0
velov-10054,2021,12,7,2,30,1,23,0,0
velov-10054,2021,12,7,3,0,1,23,0,0
velov-10054,2021,12,7,3,30,1,23,0,0
velov-10054,2021,12,7,4,0,1,23,0,0
velov-10054,2021,12,7,4,30,1,23,0,0
velov-10054,2021,12,7,5,0,1,23,0,0
velov-10054,2021,12,7,5,30,1,23,0,1
velov-10054,2021,12,7,6,0,3,21,0,1
velov-10054,2021,12,7,6,30,2,22,1,0
velov-10054,2021,12,7,7,0,5,19,0,3
velov-10054,2021,12,7,7,30,10,14,0,5
velov-10054,2021,12,7,8,0,20,4,1,10
velov-10054,2021,12,7,8,30,22,2,1,0
velov-10054,2021,12,7,9,0,23,1,0,1
velov-10054,2021,12,7,9,30,23,1,1,2
velov-10054,2021,12,7,10,0,24,0,0,1
velov-10054,2021,12,7,10,30,24,0,0,0
velov-10054,2021,12,7,11,0,21,3,3,0
velov-10054,2021,12,7,11,30,18,6,3,0
velov-10054,2021,12,7,12,0,18,6,1,1
velov-10054,2021,12,7,12,30,16,8,3,2
velov-10054,2021,12,7,13,0,18,6,0,2
velov-10054,2021,12,7,13,30,21,3,0,3
velov-10054,2021,12,7,14,0,21,3,1,0
velov-10054,2021,12,7,14,30,23,1,0,2
velov-10054,2021,12,7,15,0,22,2,1,0
velov-10054,2021,12,7,15,30,22,2,0,0
velov-10054,2021,12,7,16,0,21,3,2,2
velov-10054,2021,12,7,16,30,20,4,2,1
velov-10054,2021,12,7,17,0,14,10,4,0
velov-10054,2021,12,7,17,30,2,22,9,0
velov-10054,2021,12,7,18,0,0,24,5,0
velov-10054,2021,12,7,18,30,3,21,0,3
velov-10054,2021,12,7,19,0,1,23,3,0
velov-10054,2021,12,7,19,30,0,24,1,0
velov-10054,2021,12,7,20,0,0,24,0,0
velov-10054,2021,12,7,20,30,0,24,0,0
velov-10054,2021,12,7,21,0,0,24,0,0
velov-10054,2021,12,7,21,30,0,24,0,0
velov-10054,2021,12,7,22,0,0,24,0,0
velov-10054,2021,12,7,22,30,0,24,0,0
velov-10054,2021,12,7,23,0,0,24,0,0
velov-10054,2021,12,7,23,30,0,24,0,0
velov-10054,2021,12,8,0,0,0,24,0,0
velov-10054,2021,12,8,0,0,0,24,0,0
velov-10054,2021,12,8,0,30,0,24,0,0
velov-10054,2021,12,8,1,0,0,24,0,0
velov-10054,2021,12,8,1,30,0,24,0,0
velov-10054,2021,12,8,2,0,0,24,0,0
velov-10054,2021,12,8,2,30,0,24,0,0
velov-10054,2021,12,8,3,0,0,24,0,0
velov-10054,2021,12,8,3,30,0,24,0,0
velov-10054,2021,12,8,4,0,0,24,0,0
velov-10054,2021,12,8,4,30,0,24,0,0
velov-10054,2021,12,8,5,0,0,24,0,0
velov-10054,2021,12,8,5,30,1,23,0,1
velov-10054,2021,12,8,6,0,1,23,0,0
velov-10054,2021,12,8,6,30,2,22,0,1
velov-10054,2021,12,8,7,0,4,20,0,2
velov-10054,2021,12,8,7,30,7,17,0,3
velov-10054,2021,12,8,8,0,16,8,0,8
velov-10054,2021,12,8,8,30,22,1,0,4
velov-10054,2021,12,8,9,0,23,0,0,0
velov-10054,2021,12,8,9,30,23,0,0,0
velov-10054,2021,12,8,10,0,23,0,0,0
velov-10054,2021,12,8,10,30,23,0,0,0
velov-10054,2021,12,8,11,0,21,2,2,0
velov-10054,2021,12,8,11,30,14,10,7,0
velov-10054,2021,12,8,12,0,17,7,1,3
velov-10054,2021,12,8,12,30,13,11,4,0
velov-10054,2021,12,8,13,0,17,7,0,5
velov-10054,2021,12,8,13,30,19,5,0,1
velov-10054,2021,12,8,14,0,22,2,0,2
velov-10054,2021,12,8,14,30,22,2,1,0
velov-10054,2021,12,8,15,0,23,1,0,0
velov-10054,2021,12,8,15,30,23,0,0,0
velov-10054,2021,12,8,16,0,21,2,3,1
velov-10054,2021,12,8,16,30,19,4,2,1
velov-10054,2021,12,8,17,0,14,9,5,0
velov-10054,2021,12,8,17,30,2,21,10,0
velov-10054,2021,12,8,18,0,0,24,1,0
velov-10054,2021,12,8,18,30,2,22,0,2
velov-10054,2021,12,8,19,0,1,23,0,0
velov-10054,2021,12,8,19,30,0,24,0,0
velov-10054,2021,12,8,20,0,0,24,0,0
velov-10054,2021,12,8,20,30,14,10,2,16
velov-10054,2021,12,8,21,0,13,11,1,0
velov-10054,2021,12,8,21,30,12,12,1,0
velov-10054,2021,12,8,22,0,10,14,2,0
velov-10054,2021,12,8,22,30,7,17,4,1
velov-10054,2021,12,8,23,0,4,20,3,0
velov-10054,2021,12,8,23,30,3,21,0,0
velov-10054,2021,12,9,0,0,3,21,0,0
velov-10054,2021,12,9,0,0,3,21,0,0
velov-10054,2021,12,9,0,30,3,21,0,0
velov-10054,2021,12,9,1,0,3,21,0,0
velov-10054,2021,12,9,1,30,3,21,0,0
velov-10054,2021,12,9,2,0,3,21,0,0
velov-10054,2021,12,9,2,30,3,21,0,0
velov-10054,2021,12,9,3,0,3,21,0,0
velov-10054,2021,12,9,3,30,3,21,0,0
velov-10054,2021,12,9,4,0,3,21,0,0
velov-10054,2021,12,9,4,30,3,21,0,0
velov-10054,2021,12,9,5,0,3,21,0,0
velov-10054,2021,12,9,5,30,3,21,0,0
velov-10054,2021,12,9,6,0,3,21,0,0
velov-10054,2021,12,9,6,30,5,19,0,2
velov-10054,2021,12,9,7,0,4,20,1,0
velov-10054,2021,12,9,7,30,7,17,1,3
velov-10054,2021,12,9,8,0,19,5,0,10
velov-10054,2021,12,9,8,30,23,1,0,2
velov-10054,2021,12,9,9,0,23,1,0,0
velov-10054,2021,12,9,9,30,22,2,1,0
velov-10054,2021,12,9,10,0,23,1,0,1
velov-10054,2021,12,9,10,30,23,1,0,0
velov-10054,2021,12,9,11,0,22,2,1,0
velov-10054,2021,12,9,11,30,20,4,2,0
velov-10054,2021,12,9,12,0,19,5,2,1
velov-10054,2021,12,9,12,30,20,4,0,1
velov-10054,2021,12,9,13,0,22,2,0,2
velov-10054,2021,12,9,13,30,24,0,1,3
velov-10054,2021,12,9,14,0,23,1,1,0
velov-10054,2021,12,9,14,30,24,0,0,1
velov-10054,2021,12,9,15,0,24,0,0,0
velov-10054,2021,12,9,15,30,16,8,0,2
velov-10054,2021,12,9,16,0,15,9,2,1
velov-10054,2021,12,9,16,30,11,13,4,1
velov-10054,2021,12,9,17,0,1,23,10,0
velov-10054,2021,12,9,17,30,0,24,1,1
velov-10054,2021,12,9,18,0,0,24,3,2
velov-10054,2021,12,9,18,30,0,24,0,0
velov-10054,2021,12,9,19,0,2,22,0,2
velov-10054,2021,12,9,19,30,2,22,0,0
velov-10054,2021,12,9,20,0,2,22,1,1
velov-10054,2021,12,9,20,30,1,23,1,0
velov-10054,2021,12,9,21,0,0,24,0,0
velov-10054,2021,12,9,21,30,2,22,2,2
velov-10054,2021,12,9,22,0,1,23,0,0
velov-10054,2021,12,9,22,30,0,24,3,2
velov-10054,2021,12,9,23,0,4,20,1,5
velov-10054,2021,12,9,23,30,3,21,2,1
velov-10054,2021,12,10,0,0,3,21,0,0
velov-10054,2021,12,10,0,0,3,21,0,0
velov-10054,2021,12,10,0,30,3,21,0,0
velov-10054,2021,12,10,1,0,3,21,0,0
velov-10054,2021,12,10,1,30,3,21,0,0
velov-10054,2021,12,10,2,0,3,21,0,0
velov-10054,2021,12,10,2,30,3,21,0,0
velov-10054,2021,12,10,3,0,4,20,0,1
velov-10054,2021,12,10,3,30,2,22,0,0
velov-10054,2021,12,10,4,0,2,22,0,0
velov-10054,2021,12,10,4,30,2,22,0,0
velov-10054,2021,12,10,5,0,2,22,0,0
velov-10054,2021,12,10,5,30,3,21,0,1
velov-10054,2021,12,10,6,0,3,21,0,0
velov-10054,2021,12,10,6,30,4,20,0,1
velov-10054,2021,12,10,7,0,5,19,0,0
velov-10054,2021,12,10,7,30,7,17,0,2
velov-10054,2021,12,10,8,0,13,11,0,3
velov-10054,2021,12,10,8,30,17,7,1,1
velov-10054,2021,12,10,9,0,19,5,0,1
velov-10054,2021,12,10,9,30,19,5,2,1
velov-10054,2021,12,10,10,0,18,6,1,1
velov-10054,2021,12,10,10,30,20,4,0,2
velov-10054,2021,12,10,11,0,23,1,1,3
velov-10054,2021,12,10,11,30,23,1,1,1
velov-10054,2021,12,10,12,0,20,4,4,0
velov-10054,2021,12,10,12,30,19,5,2,1
velov-10054,2021,12,10,13,0,20,4,0,2
velov-10054,2021,12,10,13,30,20,4,0,0
velov-10054,2021,12,10,14,0,20,4,0,0
velov-10054,2021,12,10,14,30,19,5,1,0
velov-10054,2021,12,10,15,0,19,5,0,0
velov-10054,2021,12,10,15,30,21,3,0,0
velov-10054,2021,12,10,16,0,19,5,3,0
velov-10054,2021,12,10,16,30,13,11,6,0
velov-10054,2021,12,10,17,0,8,16,5,0
velov-10054,2021,12,10,17,30,8,16,1,0
velov-10054,2021,12,10,18,0,5,19,3,0
velov-10054,2021,12,10,18,30,4,20,0,0
velov-10054,2021,12,10,19,0,3,21,1,0
velov-10054,2021,12,10,19,30,3,21,0,0
velov-10054,2021,12,10,20,0,1,23,1,0
velov-10054,2021,12,10,20,30,4,20,0,3
velov-10054,2021,12,10,21,0,2,22,2,0
velov-10054,2021,12,10,21,30,2,22,1,1
velov-10054,2021,12,10,22,0,3,21,0,2
velov-10054,2021,12,10,22,30,3,21,2,2
velov-10054,2021,12,10,23,0,3,21,0,0
velov-10054,2021,12,10,23,30,3,21,0,0
velov-10054,2021,12,11,0,0,3,21,0,1
velov-10054,2021,12,11,0,0,3,21,0,1
velov-10054,2021,12,11,0,30,3,21,0,0
velov-10054,2021,12,11,1,0,3,21,0,0
velov-10054,2021,12,11,1,30,2,22,1,0
velov-10054,2021,12,11,2,0,2,22,0,0
velov-10054,2021,12,11,2,30,2,22,0,0
velov-10054,2021,12,11,3,0,3,21,0,1
velov-10054,2021,12,11,3,30,3,21,0,0
velov-10054,2021,12,11,4,0,4,20,0,1
velov-10054,2021,12,11,4,30,4,20,0,0
velov-10054,2021,12,11,5,0,4,20,0,0
velov-10054,2021,12,11,5,30,4,20,0,0
velov-10054,2021,12,11,6,0,4,20,0,0
velov-10054,2021,12,11,6,30,4,20,0,0
velov-10054,2021,12,11,7,0,4,20,0,0
velov-10054,2021,12,11,7,30,4,20,0,0
velov-10054,2021,12,11,8,0,4,20,0,0
velov-10054,2021,12,11,8,30,4,20,0,0
velov-10054,2021,12,11,9,0,4,20,1,1
velov-10054,2021,12,11,9,30,9,15,0,4
velov-10054,2021,12,11,10,0,16,8,0,6
velov-10054,2021,12,11,10,30,21,3,0,3
velov-10054,2021,12,11,11,0,22,2,1,2
velov-10054,2021,12,11,11,30,21,3,2,3
velov-10054,2021,12,11,12,0,19,5,2,0
velov-10054,2021,12,11,12,30,17,7,3,0
velov-10054,2021,12,11,13,0,18,6,0,1
velov-10054,2021,12,11,13,30,21,3,0,3
velov-10054,2021,12,11,14,0,24,0,0,0
velov-10054,2021,12,11,14,30,22,2,2,0
velov-10054,2021,12,11,15,0,20,4,2,0
velov-10054,2021,12,11,15,30,17,7,3,0
velov-10054,2021,12,11,16,0,17,7,0,0
velov-10054,2021,12,11,16,30,17,7,1,1
velov-10054,2021,12,11,17,0,16,8,0,0
velov-10054,2021,12,11,17,30,17,7,1,0
velov-10054,2021,12,11,18,0,17,7,1,1
velov-10054,2021,12,11,18,30,15,9,2,0
velov-10054,2021,12,11,19,0,13,11,2,0
velov-10054,2021,12,11,19,30,11,13,2,0
velov-10054,2021,12,11,20,0,15,9,1,5
velov-10054,2021,12,11,20,30,14,10,1,0
velov-10054,2021,12,11,21,0,13,11,3,2
velov-10054,2021,12,11,21,30,11,13,2,2
velov-10054,2021,12,11,22,0,8,16,3,0
velov-10054,2021,12,11,22,30,8,16,3,3
velov-10054,2021,12,11,23,0,10,14,0,2
velov-10054,2021,12,11,23,30,8,16,2,0
velov-10054,2021,12,12,0,0,8,16,0,0
velov-10054,2021,12,12,0,0,8,16,0,0
velov-10054,2021,12,12,0,30,8,16,0,0
velov-10054,2021,12,12,1,0,8,16,0,0
velov-10054,2021,12,12,1,30,8,16,0,0
velov-10054,2021,12,12,2,0,8,16,0,0
velov-10054,2021,12,12,2,30,9,15,0,1
velov-10054,2021,12,12,3,0,9,15,0,0
velov-10054,2021,12,12,3,30,9,15,0,0
velov-10054,2021,12,12,4,0,9,15,0,0
velov-10054,2021,12,12,4,30,9,15,0,0
velov-10054,2021,12,12,5,0,9,15,0,0
velov-10054,2021,12,12,5,30,9,15,0,0
velov-10054,2021,12,12,6,0,9,15,0,0
velov-10054,2021,12,12,6,30,9,15,0,0
velov-10054,2021,12,12,7,0,9,15,0,0
velov-10054,2021,12,12,7,30,9,15,0,0
velov-10054,2021,12,12,8,0,9,15,0,0
velov-10054,2021,12,12,8,30,9,15,0,0
velov-10054,2021,12,12,9,0,15,9,0,6
velov-10054,2021,12,12,9,30,17,7,0,2
velov-10054,2021,12,12,10,0,20,4,1,3
velov-10054,2021,12,12,10,30,24,0,0,4
velov-10054,2021,12,12,11,0,24,0,0,0
velov-10054,2021,12,12,11,30,24,0,0,0
velov-10054,2021,12,12,12,0,23,1,1,0
velov-10054,2021,12,12,12,30,22,2,2,1
velov-10054,2021,12,12,13,0,22,2,0,1
velov-10054,2021,12,12,13,30,23,1,1,0
velov-10054,2021,12,12,14,0,24,0,0,0
velov-10054,2021,12,12,14,30,21,3,3,0
velov-10054,2021,12,12,15,0,22,2,0,2
velov-10054,2021,12,12,15,30,22,2,1,1
velov-10054,2021,12,12,16,0,24,0,0,2
velov-10054,2021,12,12,16,30,24,0,1,1
velov-10054,2021,12,12,17,0,24,0,1,1
velov-10054,2021,12,12,17,30,23,1,1,0
velov-10054,2021,12,12,18,0,23,1,1,1
velov-10054,2021,12,12,18,30,23,1,0,0
velov-10054,2021,12,12,19,0,23,1,0,0
velov-10054,2021,12,12,19,30,23,1,0,0
velov-10054,2021,12,12,20,0,23,1,0,0
velov-10054,2021,12,12,20,30,22,2,1,0
velov-10054,2021,12,12,21,0,22,2,0,0
velov-10054,2021,12,12,21,30,21,3,1,0
velov-10054,2021,12,12,22,0,21,3,0,0
velov-10054,2021,12,12,22,30,21,3,0,0
velov-10054,2021,12,12,23,0,21,3,0,0
velov-10054,2021,12,12,23,30,21,3,0,0
velov-10054,2021,12,13,0,0,21,3,0,0
velov-10054,2021,12,13,0,0,21,3,0,0
velov-10054,2021,12,13,0,30,21,3,0,0
velov-10054,2021,12,13,1,0,21,3,0,0
velov-10054,2021,12,13,1,30,21,3,0,0
velov-10054,2021,12,13,2,0,21,3,0,0
velov-10054,2021,12,13,2,30,21,3,0,0
velov-10054,2021,12,13,3,0,21,3,0,0
velov-10054,2021,12,13,3,30,21,3,0,0
velov-10054,2021,12,13,4,0,21,3,0,0
velov-10054,2021,12,13,4,30,21,3,0,0
velov-10054,2021,12,13,5,0,11,13,0,0
velov-10054,2021,12,13,5,30,12,12,0,1
velov-10054,2021,12,13,6,0,12,12,0,0
velov-10054,2021,12,13,6,30,12,12,0,0
velov-10054,2021,12,13,7,0,14,10,0,1
velov-10054,2021,12,13,7,30,17,7,0,2
velov-10054,2021,12,13,8,0,24,0,0,4
velov-10054,2021,12,13,8,30,22,2,4,2
velov-10054,2021,12,13,9,0,15,9,8,1
velov-10054,2021,12,13,9,30,17,7,0,2
velov-10054,2021,12,13,10,0,17,7,0,0
velov-10054,2021,12,13,10,30,17,7,0,0
velov-10054,2021,12,13,11,0,16,8,1,0
velov-10054,2021,12,13,11,30,12,12,5,2
velov-10054,2021,12,13,12,0,11,13,1,0
velov-10054,2021,12,13,12,30,13,11,1,2
velov-10054,2021,12,13,13,0,19,5,0,7
velov-10054,2021,12,13,13,30,23,1,0,2
velov-10054,2021,12,13,14,0,23,1,0,0
velov-10054,2021,12,13,14,30,23,1,1,1
velov-10054,2021,12,13,15,0,23,1,0,0
velov-10054,2021,12,13,15,30,23,1,1,1
velov-10054,2021,12,13,16,0,19,5,3,0
velov-10054,2021,12,13,16,30,18,6,3,0
velov-10054,2021,12,13,17,0,11,13,6,0
velov-10054,2021,12,13,17,30,2,22,8,1
velov-10054,2021,12,13,18,0,0,24,0,0
velov-10054,2021,12,13,18,30,1,23,1,2
velov-10054,2021,12,13,19,0,0,24,0,0
velov-10054,2021,12,13,19,30,1,23,0,1
velov-10054,2021,12,13,20,0,2,22,0,1
velov-10054,2021,12,13,20,30,4,20,0,2
velov-10054,2021,12,13,21,0,3,21,1,0
velov-10054,2021,12,13,21,30,3,21,0,0
velov-10054,2021,12,13,22,0,3,21,0,0
velov-10054,2021,12,13,22,30,3,21,0,0
velov-10054,2021,12,13,23,0,4,20,0,1
velov-10054,2021,12,13,23,30,4,20,0,0
velov-10054,2021,12,14,0,0,4,20,0,0
velov-10054,2021,12,14,0,0,4,20,0,0
velov-10054,2021,12,14,0,30,4,20,0,0
velov-10054,2021,12,14,1,0,4,20,0,0
velov-10054,2021,12,14,1,30,4,20,0,0
velov-10054,2021,12,14,2,0,4,20,0,0
velov-10054,2021,12,14,2,30,4,20,0,0
velov-10054,2021,12,14,3,0,4,20,0,0
velov-10054,2021,12,14,3,30,4,20,0,0
velov-10054,2021,12,14,4,0,4,20,0,0
velov-10054,2021,12,14,4,30,4,20,0,0
velov-10054,2021,12,14,5,0,4,20,0,0
velov-10054,2021,12,14,5,30,4,20,0,0
velov-10054,2021,12,14,6,0,3,21,1,0
velov-10054,2021,12,14,6,30,3,21,0,0
velov-10054,2021,12,14,7,0,5,19,0,2
velov-10054,2021,12,14,7,30,10,14,0,4
velov-10054,2021,12,14,8,0,24,0,0,13
velov-10054,2021,12,14,8,30,24,0,0,0
velov-10054,2021,12,14,9,0,24,0,0,0
velov-10054,2021,12,14,9,30,15,9,7,2
velov-10054,2021,12,14,10,0,17,7,0,2
velov-10054,2021,12,14,10,30,19,5,0,1
velov-10054,2021,12,14,11,0,19,5,0,0
velov-10054,2021,12,14,11,30,15,9,3,1
velov-10054,2021,12,14,12,0,14,10,1,0
velov-10054,2021,12,14,12,30,14,10,2,1
velov-10054,2021,12,14,13,0,17,7,0,3
velov-10054,2021,12,14,13,30,17,7,1,1
velov-10054,2021,12,14,14,0,18,6,0,1
velov-10054,2021,12,14,14,30,18,6,1,1
velov-10054,2021,12,14,15,0,19,5,0,1
velov-10054,2021,12,14,15,30,22,2,0,0
velov-10054,2021,12,14,16,0,20,4,2,0
velov-10054,2021,12,14,16,30,13,11,5,0
velov-10054,2021,12,14,17,0,6,18,6,0
velov-10054,2021,12,14,17,30,0,24,6,0
velov-10054,2021,12,14,18,0,0,24,1,1
velov-10054,2021,12,14,18,30,0,24,1,1
velov-10054,2021,12,14,19,0,0,24,0,0
velov-10054,2021,12,14,19,30,0,24,0,0
velov-10054,2021,12,14,20,0,0,24,0,0
velov-10054,2021,12,14,20,30,0,24,1,1
velov-10054,2021,12,14,21,0,0,24,0,0
velov-10054,2021,12,14,21,30,1,23,0,1
velov-10054,2021,12,14,22,0,1,23,0,0
velov-10054,2021,12,14,22,30,3,21,0,2
velov-10054,2021,12,14,23,0,3,21,0,0
velov-10054,2021,12,14,23,30,4,20,0,0
velov-10054,2021,12,15,0,0,4,20,0,0
velov-10054,2021,12,15,0,0,4,20,0,0
velov-10054,2021,12,15,0,30,4,20,0,0
velov-10054,2021,12,15,1,0,4,20,0,0
velov-10054,2021,12,15,1,30,4,20,0,0
velov-10054,2021,12,15,2,0,4,20,0,0
velov-10054,2021,12,15,2,30,4,20,0,0
velov-10054,2021,12,15,3,0,4,20,0,0
